PredictEd Knowledge Map,Version,11,LTM
der,6476,nähe,kirche,Öffentlichkeit,prozess,fünfseitige,19,16,8,2,1
auseinander,4,und,#,#,#,#,1,0,0,0,0
aviv,4,und,#,#,#,#,1,0,0,0,0
falter,4,der,erfolgt,fliegen,erreichen,#,1,1,1,1,0
christine,4,grahame,dorothea,creech,#,#,2,1,1,0,0
besiedelung,4,von,wird,wohl,in,#,1,1,1,1,0
red,4,garland,verwendeten,wings,#,#,2,1,1,0,0
vorerst,4,letzte,nicht,etwas,#,#,1,1,1,0,0
abgebildet,4,wird,war,#,#,#,1,1,0,0,0
standorten,4,der,oder,aus,bereits,#,1,1,1,1,0
palästina,4,waren,tat,#,#,#,1,1,0,0,0
corporation,4,und,war,abgekauft,für,#,1,1,1,1,0
schiffen,4,der,und,#,#,#,2,1,0,0,0
mühle,4,in,renoviert,#,#,#,1,1,0,0,0
steiermark,4,der,auf,vom,#,#,1,1,1,0,0
gelassen,4,werden,wurde,#,#,#,1,1,0,0,0
schiffes,4,befand,werden,es,eine,#,1,1,1,1,0
aufzug,4,erreichen,ein,der,läuft,#,1,1,1,1,0
berücksichtigung,4,des,der,#,#,#,2,2,0,0,0
archäologische,4,und,fundstätte,fundplatz,funde,#,1,1,1,1,0
plattenfirma,4,rca,mit,metronome,#,#,1,1,1,0,0
näher,4,anschauen,definiert,bekannten,#,#,1,1,1,0,0
verbleib,4,in,bei,im,des,#,1,1,1,1,0
antreten,4,davon,#,#,#,#,1,0,0,0,0
notre,4,dame,du,abtei,http,#,1,1,1,1,0
dame,4,in,ist,commanders,#,#,2,1,1,0,0
russen,4,jedoch,semjonow,am,hatten,#,1,1,1,1,0
begeistert,4,hat,#,#,#,#,1,0,0,0,0
landsitz,4,des,bald,in,#,#,2,1,1,0,0
abgaben,4,und,sowie,#,#,#,2,1,0,0,0
graz,4,zur,eine,#,#,#,1,1,0,0,0
entscheiden,4,und,#,#,#,#,1,0,0,0,0
westpreußen,4,vertritt,und,#,#,#,1,1,0,0,0
unglück,4,getötet,begann,ereignete,entwickelte,#,1,1,1,1,0
truppe,4,dem,belagert,erneut,#,#,1,1,1,0,0
geeignete,4,schutz,heilmethoden,schutzmaßnahmen,straße,#,1,1,1,1,0
rhythm,4,and,section,#,#,#,1,1,0,0,0
psychiatrie,4,im,am,in,#,#,1,1,1,0,0
sektion,4,in,haben,war,#,#,1,1,1,0,0
besiegte,4,den,bei,die,er,#,1,1,1,1,0
verstehen,4,zumeist,gibt,#,#,#,1,1,0,0,0
kapazität,4,für,des,beträgt,#,#,1,1,1,0,0
abteilungen,4,volleyball,für,i,des,#,1,1,1,1,0
business,4,post,schools,development,district,#,1,1,1,1,0
chef,4,der,ihres,#,#,#,2,1,0,0,0
betreiben,4,und,hpe,will,kriminelle,#,1,1,1,1,0
installation,4,auf,ungefragt,ohne,kabel,#,1,1,1,1,0
pass,4,auf,möglichen,befindet,#,#,1,1,1,0,0
vfl,4,wolfsburg,in,ordentliche,#,#,2,1,1,0,0
tötet,4,seinen,er,die,#,#,1,1,1,0,0
brust,4,hatte,olivfarben,ist,#,#,1,1,1,0,0
posthum,4,von,ausgezeichnet,publiziert,#,#,2,1,1,0,0
fliegen,4,von,konnte,#,#,#,1,1,0,0,0
vorkommt,3,#,#,#,#,#,0,0,0,0,0
agent,3,und,dale,dem,#,#,1,1,1,0,0
abschließend,3,legte,werden,geklärt,#,#,1,1,1,0,0
unterlag,3,allerdings,der,#,#,#,1,1,0,0,0
oberstdorf,3,mit,rang,erreichte,#,#,1,1,1,0,0
moskauer,3,stadtregierung,architektur,universität,#,#,1,1,1,0,0
gärten,3,und,von,#,#,#,1,1,0,0,0
frühzeitig,3,oder,den,an,#,#,1,1,1,0,0
blatt,3,laufen,aufgrund,der,#,#,1,1,1,0,0
pforzheim,3,dort,für,#,#,#,1,1,0,0,0
priorität,3,zugeordnet,eingeräumt,zu,#,#,1,1,1,0,0
soweit,3,geschwunden,gewachsen,keine,#,#,1,1,1,0,0
leonard,3,moll,hines,bernsteins,#,#,1,1,1,0,0
good,3,selbst,time,lovers,#,#,1,1,1,0,0
bevorzugt,3,entlang,er,#,#,#,1,1,0,0,0
reiter,3,auftauchen,und,s,#,#,1,1,1,0,0
fbi,3,gestürmt,auf,chester,#,#,1,1,1,0,0
keith,3,mullings,das,marks,#,#,1,1,1,0,0
schaden,3,noch,eintritt,#,#,#,1,1,0,0,0
birmingham,3,für,sehr,und,#,#,1,1,1,0,0
schlagen,3,und,an,aus,#,#,1,1,1,0,0
gefangenen,3,könig,in,#,#,#,1,1,0,0,0
gemalt,3,hat,#,#,#,#,1,0,0,0,0
schritte,3,in,einleiten,sind,#,#,1,1,1,0,0
beobachten,3,waren,zu,#,#,#,1,1,0,0,0
redakteur,3,und,im,eine,#,#,1,1,1,0,0
jahrtausend,3,entstand,können,am,#,#,1,1,1,0,0
allgemeines,3,die,ehrenzeichen,künstlerische,#,#,1,1,1,0,0
at,3,the,bat,#,#,#,2,1,0,0,0
stürzte,3,eine,ein,in,#,#,1,1,1,0,0
crew,3,besetzte,gehörte,und,#,#,1,1,1,0,0
stirbt,3,justin,#,#,#,#,1,0,0,0,0
bauteil,3,aus,direkt,in,#,#,1,1,1,0,0
gesucht,3,wurde,#,#,#,#,1,0,0,0,0
objektiv,3,o,gemessen,#,#,#,1,1,0,0,0
antike,3,wurde,promoviert,zu,#,#,1,1,1,0,0
mv,3,nachgewiesen,#,#,#,#,1,0,0,0,0
pop,3,duran,und,#,#,#,1,1,0,0,0
valley,3,von,waren,#,#,#,1,1,0,0,0
slawischen,3,bevölkerung,übersetzt,begriff,#,#,1,1,1,0,0
erbauten,3,paul,eisenbahnbrücke,und,#,#,1,1,1,0,0
abbruch,3,der,verkauft,#,#,#,2,1,0,0,0
suzuki,3,und,keinen,#,#,#,1,1,0,0,0
chance,3,zu,hat,#,#,#,1,1,0,0,0
erneuert,3,#,#,#,#,#,0,0,0,0,0
hochwasserschutz,3,#,#,#,#,#,0,0,0,0,0
theresia,3,ihr,wurde,von,#,#,1,1,1,0,0
genehmigung,3,von,an,zur,#,#,1,1,1,0,0
Ähnlichkeiten,3,mit,zwischen,#,#,#,2,1,0,0,0
xiv,3,#,#,#,#,#,0,0,0,0,0
kaiserlichen,3,sommerresidenz,gesandten,postamts,#,#,1,1,1,0,0
krankenversicherung,3,bei,evidenzia,#,#,#,1,1,0,0,0
verkündet,3,wurde,#,#,#,#,1,0,0,0,0
zufall,3,trifft,#,#,#,#,1,0,0,0,0
zurückgezogen,3,#,#,#,#,#,0,0,0,0,0
tony,3,hawk,nur,lópez,#,#,1,1,1,0,0
zusammenbruch,3,der,südvietnams,des,#,#,1,1,1,0,0
vergehen,3,zu,#,#,#,#,1,0,0,0,0
fragmente,3,des,aus,von,#,#,1,1,1,0,0
bundesverdienstkreuz,3,i,am,#,#,#,1,1,0,0,0
heran,3,#,#,#,#,#,0,0,0,0,0
grube,3,stellte,wickensack,wurden,#,#,1,1,1,0,0
angefügt,3,wurden,#,#,#,#,1,0,0,0,0
geldstrafe,3,verurteilt,verhängt,#,#,#,1,1,0,0,0
lahn,3,deutscher,im,#,#,#,1,1,0,0,0
versionen,3,von,des,gebaut,#,#,1,1,1,0,0
peace,3,a,als,#,#,#,1,1,0,0,0
indianer,3,viel,sammler,#,#,#,1,1,0,0,0
kombiniert,3,elemente,#,#,#,#,1,0,0,0,0
schülerinnen,3,und,von,#,#,#,2,1,0,0,0
höherer,3,stelle,ordnung,ss,#,#,1,1,1,0,0
regionalliga,3,ost,west,mannschaft,#,#,1,1,1,0,0
oberlauf,3,als,des,#,#,#,2,1,0,0,0
weitgehende,3,zugeständnisse,fehlen,rechte,#,#,1,1,1,0,0
entscheidet,3,der,jede,#,#,#,1,1,0,0,0
angewendet,3,werden,#,#,#,#,1,0,0,0,0
gerd,3,sieben,dickers,dudenhöffer,#,#,1,1,1,0,0
hole,3,in,springs,#,#,#,2,1,0,0,0
vanderbilt,3,university,cup,#,#,#,1,1,0,0,0
publikationen,3,canavals,#,#,#,#,1,0,0,0,0
fortsetzte,3,#,#,#,#,#,0,0,0,0,0
statistiken,3,des,in,#,#,#,1,1,0,0,0
chroniken,3,von,verwendet,bis,#,#,1,1,1,0,0
andré,3,vonarburg,kvarnström,rieu,#,#,1,1,1,0,0
mehrfacher,3,schweizermeister,hessen,kung,#,#,1,1,1,0,0
disziplinen,3,aktiv,aufzunehmen,#,#,#,1,1,0,0,0
masse,3,in,verbunden,und,#,#,1,1,1,0,0
bestimmung,3,von,übergeben,des,#,#,1,1,1,0,0
deb,3,und,verloren,von,#,#,1,1,1,0,0
aufgefunden,3,worden,#,#,#,#,1,0,0,0,0
zentimetern,3,betragen,#,#,#,#,1,0,0,0,0
brannten,3,die,heidelberger,#,#,#,1,1,0,0,0
kolumbien,3,und,hatte,#,#,#,1,1,0,0,0
ronnie,3,o,scott,#,#,#,2,1,0,0,0
johanneskirche,3,sowie,hamm,affaltrach,#,#,1,1,1,0,0
distanz,3,auf,zu,annähernd,#,#,1,1,1,0,0
handschriften,3,livro,ab,aus,#,#,1,1,1,0,0
gekommenen,3,rt,künstlers,magnetnadel,#,#,1,1,1,0,0
geehrt,3,eine,#,#,#,#,1,0,0,0,0
stoffe,3,ist,restlos,#,#,#,1,1,0,0,0
reguläre,3,training,sendedauer,produktion,#,#,1,1,1,0,0
training,3,des,der,grants,#,#,1,1,1,0,0
kandidaten,3,charles,einigen,nicht,#,#,1,1,1,0,0
teilstrecke,3,von,der,#,#,#,1,1,0,0,0
alleine,3,an,spielbar,wegen,#,#,1,1,1,0,0
kamera,3,geliebt,#,#,#,#,1,0,0,0,0
ph,3,und,d,#,#,#,1,1,0,0,0
lagerung,3,von,wird,#,#,#,1,1,0,0,0
videos,3,bislang,angels,#,#,#,1,1,0,0,0
demokraten,3,die,und,verständigten,#,#,1,1,1,0,0
draußen,3,gehen,im,von,#,#,1,1,1,0,0
monarchie,3,nicht,und,#,#,#,1,1,0,0,0
ostbahn,3,aufgenommen,#,#,#,#,1,0,0,0,0
insekten,3,oder,bestehen,#,#,#,1,1,0,0,0
mönche,3,wiederbesiedelt,und,#,#,#,1,1,0,0,0
california,3,marriage,#,#,#,#,1,0,0,0,0
delegation,3,vermonts,teil,des,#,#,1,1,1,0,0
district,3,in,nordamerikanischer,#,#,#,2,1,0,0,0
bombardierung,3,benutzt,londons,im,#,#,1,1,1,0,0
osteuropa,3,e,#,#,#,#,1,0,0,0,0
fähnrich,3,in,geschichte,befördert,#,#,1,1,1,0,0
dan,3,aus,diner,ohne,#,#,1,1,1,0,0
last,3,man,oder,#,#,#,1,1,0,0,0
montgomery,3,plante,leaskdale,county,#,#,1,1,1,0,0
landrat,3,des,zusammen,#,#,#,2,1,0,0,0
abends,3,bei,ausgestrahlt,je,#,#,1,1,1,0,0
schulden,3,sowie,ihres,#,#,#,1,1,0,0,0
angestellten,3,übernimmt,und,für,#,#,1,1,1,0,0
übernimmt,3,und,die,#,#,#,2,1,0,0,0
gesang,3,auf,und,des,#,#,1,1,1,0,0
kredit,3,über,von,lehnt,#,#,1,1,1,0,0
reisten,3,erstmals,zwischen,nach,#,#,1,1,1,0,0
demonstranten,3,erschossen,als,durch,#,#,1,1,1,0,0
durchführte,3,#,#,#,#,#,0,0,0,0,0
keller,3,die,aus,am,#,#,1,1,1,0,0
selbstmord,3,eines,begangen,durch,#,#,1,1,1,0,0
litauen,3,der,schied,in,#,#,1,1,1,0,0
probe,3,eingestellt,des,mit,#,#,1,1,1,0,0
realschule,3,im,und,eppingen,#,#,1,1,1,0,0
vorzeitig,3,beendet,abgebrochen,und,#,#,1,1,1,0,0
wann,3,die,tragetiere,genau,#,#,1,1,1,0,0
cinema,3,zu,bizarre,#,#,#,1,1,0,0,0
reifen,3,beliefert,als,#,#,#,1,1,0,0,0
zugestanden,3,bekamen,#,#,#,#,1,0,0,0,0
zusammenfluss,3,von,der,#,#,#,2,1,0,0,0
mangelte,3,es,ihr,#,#,#,1,1,0,0,0
defa,3,für,#,#,#,#,1,0,0,0,0
antrieb,3,dienten,und,zu,#,#,1,1,1,0,0
catherine,3,ein,lalumière,#,#,#,1,1,0,0,0
tatsächlichen,3,regierungsantritt,client,verwendung,#,#,1,1,1,0,0
beamte,3,des,shi,berufen,#,#,1,1,1,0,0
ergänzte,3,der,mit,#,#,#,1,1,0,0,0
angetrieben,3,wurden,#,#,#,#,1,0,0,0,0
zweispurige,3,fernstraße,straße,teil,#,#,1,1,1,0,0
programms,3,du,soccer,#,#,#,1,1,0,0,0
jörg,3,schaffen,buttgereits,andrees,#,#,1,1,1,0,0
japanischen,3,meistern,marine,modelabels,#,#,1,1,1,0,0
oberhausen,3,aufgenommen,besiegelte,zusammengeschlossen,#,#,1,1,1,0,0
gottlieb,3,probandt,zug,von,#,#,1,1,1,0,0
helden,3,sehnt,verschiedener,#,#,#,1,1,0,0,0
generationen,3,von,an,#,#,#,2,1,0,0,0
büros,3,von,und,in,#,#,1,1,1,0,0
stängel,3,befinden,zu,umfassend,#,#,1,1,1,0,0
marschieren,3,diese,konnten,#,#,#,1,1,0,0,0
höchstens,3,sehr,die,#,#,#,1,1,0,0,0
spät,3,in,als,ihren,#,#,1,1,1,0,0
bestehender,3,gesamtschulen,ss,verbindung,#,#,1,1,1,0,0
auftritte,3,der,in,mit,#,#,1,1,1,0,0
opel,3,ein,#,#,#,#,1,0,0,0,0
gary,3,oldman,honey,unter,#,#,1,1,1,0,0
haushalte,3,geführt,wurden,#,#,#,1,1,0,0,0
rüsselsheim,3,zurück,viele,#,#,#,1,1,0,0,0
lieferung,3,des,einer,#,#,#,1,1,0,0,0
entdeckten,3,in,#,#,#,#,1,0,0,0,0
halbinsel,3,hook,und,luskentyre,#,#,1,1,1,0,0
regulären,3,personenverkehr,unterricht,verkaufsprogramm,#,#,1,1,1,0,0
erhob,3,philipp,kuş,sich,#,#,1,1,1,0,0
solo,3,des,war,namens,#,#,1,1,1,0,0
gitarristen,3,tosin,christian,andreas,#,#,1,1,1,0,0
anime,3,die,entworfen,evangelion,#,#,1,1,1,0,0
leuchtturm,3,irlands,ist,mit,#,#,1,1,1,0,0
carlton,3,fisk,record,#,#,#,1,1,0,0,0
kostenlose,3,mitgliedschaft,behandlung,operation,#,#,1,1,1,0,0
white,3,river,verwendet,pass,#,#,1,1,1,0,0
notwendigkeit,3,der,einer,#,#,#,1,1,0,0,0
ausgangspunkt,3,der,für,#,#,#,1,1,0,0,0
parlaments,3,eine,#,#,#,#,1,0,0,0,0
ankunft,3,ludwig,auf,#,#,#,1,1,0,0,0
aufenthalt,3,in,perfekt,#,#,#,2,1,0,0,0
becker,3,zusammen,umständliche,#,#,#,1,1,0,0,0
big,3,e,jake,band,#,#,1,1,1,0,0
annapurna,3,conservation,wird,#,#,#,2,1,0,0,0
fertigung,3,von,in,#,#,#,2,1,0,0,0
entsandte,3,umgehend,spione,don,#,#,1,1,1,0,0
umgehend,3,seinen,an,#,#,#,1,1,0,0,0
anstellung,3,am,als,bei,#,#,1,1,1,0,0
geschaffene,3,bronzebüste,puttenbrunnen,mensch,#,#,1,1,1,0,0
kehrt,3,er,nach,zu,#,#,1,1,1,0,0
mfs,3,berlin,zum,die,#,#,1,1,1,0,0
nikolai,3,rukawischnikow,freischule,polikarpow,#,#,1,1,1,0,0
theologen,3,nicht,sind,auch,#,#,1,1,1,0,0
bereiche,3,landesverteidigung,seeberg,#,#,#,1,1,0,0,0
les,3,films,reines,#,#,#,1,1,0,0,0
eingemeindet,3,#,#,#,#,#,0,0,0,0,0
aufklärung,3,der,#,#,#,#,1,0,0,0,0
soziales,3,und,die,#,#,#,1,1,0,0,0
protestantische,3,festung,kirche,christenheit,#,#,1,1,1,0,0
kaisers,3,strebte,ludwig,endete,#,#,1,1,1,0,0
führerreserve,3,versetzt,und,#,#,#,2,1,0,0,0
repertoire,3,und,gering,#,#,#,1,1,0,0,0
wellington,3,versuchsweise,#,#,#,#,1,0,0,0,0
kritisierte,3,das,fründ,mehrmals,#,#,1,1,1,0,0
saudi,3,und,erneut,#,#,#,1,1,0,0,0
religionsunterricht,3,in,abgeschafft,#,#,#,2,1,0,0,0
avec,3,l,ton,palme,#,#,1,1,1,0,0
konstant,3,auf,gehenden,#,#,#,1,1,0,0,0
pokal,3,nahmen,waren,#,#,#,1,1,0,0,0
order,3,of,#,#,#,#,1,0,0,0,0
empire,3,games,#,#,#,#,1,0,0,0,0
stipendium,3,der,erhalten,für,#,#,1,1,1,0,0
bauwesen,3,und,oder,ernannt,#,#,1,1,1,0,0
weltrekord,3,über,von,#,#,#,1,1,0,0,0
entdeckte,3,wilson,sie,ein,#,#,1,1,1,0,0
rande,3,des,eines,#,#,#,2,1,0,0,0
adeligen,3,führungsschicht,besitzern,damenstiftes,#,#,1,1,1,0,0
fortführung,3,des,nach,der,#,#,1,1,1,0,0
gesandten,3,mit,im,reisten,#,#,1,1,1,0,0
ligaspiele,3,#,#,#,#,#,0,0,0,0,0
mitarbeit,3,des,seines,#,#,#,1,1,0,0,0
unterquert,3,die,er,#,#,#,1,1,0,0,0
herstellers,3,wichtig,reiner,aus,#,#,1,1,1,0,0
sg,3,nordwest,handball,wattenscheid,#,#,1,1,1,0,0
betrachtete,3,ein,gebser,#,#,#,1,1,0,0,0
Überquerung,3,der,des,von,#,#,1,1,1,0,0
olympiasieger,3,von,#,#,#,#,1,0,0,0,0
reverse,3,engineering,sind,swing,#,#,1,1,1,0,0
wettkampf,3,im,musste,versäumten,#,#,1,1,1,0,0
roosevelt,3,mit,reformeifers,university,#,#,1,1,1,0,0
hemer,3,auch,hatte,#,#,#,1,1,0,0,0
sozialdemokratie,3,in,wurde,zu,#,#,1,1,1,0,0
news,3,in,ist,zurück,#,#,1,1,1,0,0
schrift,3,rapport,und,de,#,#,1,1,1,0,0
uspd,3,für,und,an,#,#,1,1,1,0,0
bekleidete,3,diese,#,#,#,#,2,0,0,0,0
geworfen,3,hatte,wurden,#,#,#,1,1,0,0,0
engagierte,3,schulen,sich,#,#,#,1,1,0,0,0
tournee,3,in,ausverkauft,und,#,#,1,1,1,0,0
wüste,3,Újezd,erinnern,rund,#,#,1,1,1,0,0
ansonsten,3,wurde,bereits,ist,#,#,1,1,1,0,0
gewaltigen,3,stein,vergrößerung,armee,#,#,1,1,1,0,0
preußische,3,kriegsakademie,dienste,leibarzt,#,#,1,1,1,0,0
anstalt,3,aufgenommen,an,ausschließlich,#,#,1,1,1,0,0
gültigen,3,zertifikate,familie,namen,#,#,1,1,1,0,0
eingetragen,3,werden,#,#,#,#,1,0,0,0,0
gewehr,3,gebaut,verzichten,eine,#,#,1,1,1,0,0
café,3,de,plant,#,#,#,1,1,0,0,0
ecke,3,biegt,das,des,#,#,1,1,1,0,0
ansprechen,3,soll,auf,#,#,#,1,1,0,0,0
retteten,3,sie,die,#,#,#,1,1,0,0,0
abgeordnete,3,pellegrino,von,#,#,#,1,1,0,0,0
benannten,3,entwurf,grafen,tropische,#,#,1,1,1,0,0
kern,3,das,mittelalterliche,#,#,#,1,1,0,0,0
stärksten,3,der,verkehrs,bedrohte,#,#,1,1,1,0,0
fein,3,behauenen,verteilt,abgestimmte,#,#,1,1,1,0,0
apollo,3,war,#,#,#,#,1,0,0,0,0
zeichnen,3,diesen,sich,#,#,#,1,1,0,0,0
rakete,3,montiert,nun,als,#,#,1,1,1,0,0
liefen,3,in,die,beispielsweise,#,#,1,1,1,0,0
germania,3,kap,#,#,#,#,1,0,0,0,0
port,3,desire,geschlossen,de,#,#,1,1,1,0,0
anwendungen,3,rückhördämpfung,nur,steuern,#,#,1,1,1,0,0
warten,3,#,#,#,#,#,0,0,0,0,0
ereignete,3,sich,#,#,#,#,2,0,0,0,0
heide,3,und,#,#,#,#,2,0,0,0,0
eroberte,3,bento,das,der,#,#,1,1,1,0,0
aufträge,3,von,#,#,#,#,1,0,0,0,0
angehörigen,3,der,des,#,#,#,2,1,0,0,0
stollwerck,3,mitglied,und,starb,#,#,1,1,1,0,0
verwendeten,3,cougar,teletext,dazu,#,#,1,1,1,0,0
bundesautobahn,3,von,#,#,#,#,1,0,0,0,0
neumann,3,von,#,#,#,#,1,0,0,0,0
erker,3,mit,#,#,#,#,1,0,0,0,0
age,3,of,#,#,#,#,2,0,0,0,0
linux,3,zum,gleichzeitig,#,#,#,1,1,0,0,0
vogtei,3,haina,schrebitz,des,#,#,1,1,1,0,0
Überreste,3,heute,des,der,#,#,1,1,1,0,0
generalleutnant,3,sowie,befördert,#,#,#,2,1,0,0,0
fresko,3,widmete,im,ist,#,#,1,1,1,0,0
vorsitzenden,3,der,einer,#,#,#,1,1,0,0,0
armbrust,3,im,gemäß,auf,#,#,1,1,1,0,0
schießen,3,mit,#,#,#,#,2,0,0,0,0
bar,3,am,und,verweist,#,#,1,1,1,0,0
Ähnliche,3,arten,konstruktionen,rituale,#,#,1,1,1,0,0
states,3,army,eine,navy,#,#,1,1,1,0,0
flieger,3,und,#,#,#,#,1,0,0,0,0
einzelheiten,3,dieser,zu,vordefiniert,#,#,1,1,1,0,0
sarg,3,versteckt,für,aus,#,#,1,1,1,0,0
eingenommen,3,#,#,#,#,#,0,0,0,0,0
zweites,3,mal,album,#,#,#,2,1,0,0,0
pater,3,gallus,luis,drake,#,#,1,1,1,0,0
lehrstuhl,3,für,#,#,#,#,3,0,0,0,0
arthur,3,bonus,rimbaud,c,#,#,1,1,1,0,0
termin,3,wurde,oder,fertig,#,#,1,1,1,0,0
lebzeiten,3,hin,die,wurde,#,#,1,1,1,0,0
internen,3,massenspeicher,streitigkeiten,speicher,#,#,1,1,1,0,0
com,3,vom,zum,empfahl,#,#,1,1,1,0,0
schah,3,pahlavi,und,#,#,#,1,1,0,0,0
stürmer,3,zuerst,#,#,#,#,1,0,0,0,0
quadratische,3,lampen,und,standardabweichung,#,#,1,1,1,0,0
lampen,3,in,mit,noch,#,#,1,1,1,0,0
rief,3,er,erhebliche,am,#,#,1,1,1,0,0
freundschaftsspiel,3,zwischen,gegen,am,#,#,1,1,1,0,0
vergleichbar,3,mit,#,#,#,#,1,0,0,0,0
leuchten,3,der,ein,#,#,#,1,1,0,0,0
hannibal,3,hamlin,und,vom,#,#,1,1,1,0,0
israelischen,3,spieler,diplomaten,auslandsgeheimdienst,#,#,1,1,1,0,0
zugänglich,3,gemacht,#,#,#,#,1,0,0,0,0
damaliger,3,lehrer,hauptsponsor,generalsekretär,#,#,1,1,1,0,0
passagiere,3,und,wurden,#,#,#,1,1,0,0,0
douglas,3,dc,wieder,mit,#,#,1,1,1,0,0
niemand,3,da,in,#,#,#,1,1,0,0,0
medizinischen,3,sinn,wochenschrift,aberglauben,#,#,1,1,1,0,0
sinn,3,raum,des,der,#,#,1,1,1,0,0
lateinisch,3,dominus,norma,und,#,#,1,1,1,0,0
bassisten,3,john,matthias,andi,#,#,1,1,1,0,0
nationalismus,3,beseelt,#,#,#,#,1,0,0,0,0
unterscheidung,3,popoloca,von,in,#,#,1,1,1,0,0
schläft,3,neben,mehrfach,#,#,#,1,1,0,0,0
gerichts,3,kriegsbedingt,und,wurde,#,#,1,1,1,0,0
reist,2,er,#,#,#,#,2,0,0,0,0
entführt,2,und,#,#,#,#,1,0,0,0,0
eizellen,2,entnommen,darstellen,#,#,#,1,1,0,0,0
erwacht,2,jenny,erneut,#,#,#,1,1,0,0,0
düren,2,schließlich,in,#,#,#,1,1,0,0,0
vollständige,2,regeneration,neusynchronisation,#,#,#,1,1,0,0,0
erfreute,2,#,#,#,#,#,0,0,0,0,0
adelsgeschlechter,2,mit,#,#,#,#,1,0,0,0,0
beraten,2,#,#,#,#,#,0,0,0,0,0
kräftige,2,pferde,#,#,#,#,1,0,0,0,0
gestörten,2,mädchens,atem,#,#,#,1,1,0,0,0
einiges,2,ändern,edler,#,#,#,1,1,0,0,0
gesättigt,2,ist,und,#,#,#,1,1,0,0,0
asphyx,2,im,zu,#,#,#,1,1,0,0,0
margarethe,2,zurück,#,#,#,#,1,0,0,0,0
sperrt,2,sich,#,#,#,#,1,0,0,0,0
depression,2,versuchten,#,#,#,#,1,0,0,0,0
fußballverband,2,regeln,#,#,#,#,1,0,0,0,0
hießen,2,alle,die,#,#,#,1,1,0,0,0
warner,2,einen,bros,#,#,#,1,1,0,0,0
armstrong,2,und,den,#,#,#,1,1,0,0,0
aufrechten,2,stängel,ganges,#,#,#,1,1,0,0,0
adex,2,in,mit,#,#,#,1,1,0,0,0
behälter,2,für,eingegraben,#,#,#,1,1,0,0,0
bauweise,2,nicht,dieser,#,#,#,1,1,0,0,0
ausnahmezustand,2,aus,verhängt,#,#,#,1,1,0,0,0
befindlichkeit,2,einer,zu,#,#,#,1,1,0,0,0
mz,2,zu,#,#,#,#,1,0,0,0,0
pharao,2,trotzdem,#,#,#,#,1,0,0,0,0
narnia,2,prinz,als,#,#,#,1,1,0,0,0
lasse,2,sich,#,#,#,#,1,0,0,0,0
theologische,2,disput,und,#,#,#,1,1,0,0,0
arminius,2,ausbrach,#,#,#,#,1,0,0,0,0
stiefsohn,2,diskutiert,per,#,#,#,1,1,0,0,0
ausbrach,2,#,#,#,#,#,0,0,0,0,0
glanz,2,vergangener,auf,#,#,#,1,1,0,0,0
irlands,2,#,#,#,#,#,0,0,0,0,0
wide,2,receiver,web,#,#,#,1,1,0,0,0
teenager,2,kehrte,kennen,#,#,#,1,1,0,0,0
eingehalten,2,wurde,werden,#,#,#,1,1,0,0,0
radrennbahn,2,in,abgerissen,#,#,#,1,1,0,0,0
pfades,2,von,#,#,#,#,1,0,0,0,0
wurzel,2,zu,#,#,#,#,2,0,0,0,0
superheld,2,wieder,ein,#,#,#,1,1,0,0,0
ego,2,aufs,verbunden,#,#,#,1,1,0,0,0
aufs,2,schärfste,land,#,#,#,1,1,0,0,0
maximilian,2,opiz,von,#,#,#,1,1,0,0,0
baumes,2,die,angeregt,#,#,#,1,1,0,0,0
profitierte,2,er,dabei,#,#,#,1,1,0,0,0
ändern,2,und,werde,#,#,#,1,1,0,0,0
freundeskreis,2,eine,kirmes,#,#,#,1,1,0,0,0
maccabi,2,netanya,haifa,#,#,#,1,1,0,0,0
alan,2,lastufka,erasmus,#,#,#,1,1,0,0,0
komplizierte,2,prozess,funktionen,#,#,#,1,1,0,0,0
typs,2,rl,mmr,#,#,#,1,1,0,0,0
wiedergegeben,2,wird,#,#,#,#,1,0,0,0,0
berichteten,2,prawda,#,#,#,#,1,0,0,0,0
wonders,2,ii,#,#,#,#,2,0,0,0,0
araber,2,ihre,als,#,#,#,1,1,0,0,0
zirkel,2,der,sehr,#,#,#,1,1,0,0,0
reformierte,2,die,gemeinde,#,#,#,1,1,0,0,0
samenspende,2,an,oder,#,#,#,1,1,0,0,0
meldete,2,die,der,#,#,#,1,1,0,0,0
isis,2,von,war,#,#,#,1,1,0,0,0
eigenständigen,2,gemeinde,gemeinden,#,#,#,1,1,0,0,0
levin,2,von,#,#,#,#,1,0,0,0,0
„blood,2,#,#,#,#,#,0,0,0,0,0
zofingen,2,mit,und,#,#,#,1,1,0,0,0
hinrunde,2,nur,#,#,#,#,1,0,0,0,0
generell,2,transformiert,keine,#,#,#,1,1,0,0,0
honour,2,in,#,#,#,#,2,0,0,0,0
zeichner,2,jacques,und,#,#,#,1,1,0,0,0
vorgeschlagenen,2,waffengeschäft,umfang,#,#,#,1,1,0,0,0
auslegung,2,des,und,#,#,#,1,1,0,0,0
miss,2,casey,morrison,#,#,#,1,1,0,0,0
marburger,2,straße,universitäts,#,#,#,1,1,0,0,0
jacques,2,knecht,brel,#,#,#,1,1,0,0,0
wedekind,2,und,#,#,#,#,1,0,0,0,0
verordnungen,2,und,#,#,#,#,1,0,0,0,0
